row_index,requestId,processId,Month_Str,TAT_Days,TAT_Bucket,Hold_Count,onHoldReasonDescription,Hold_Days
8812,REQ5AVULP4TQ0BR,PRCISEE8BTK,2025-10,,,1.0,System issue retry later,0.6666666666666666
8814,REQ49S4P3U7D13R,PRCC33UE2UR,2025-01,,,1.0,System issue retry later,30.208333333333332
8815,REQZJ98RVXL3QNP,PRCRGMJCM6J,2025-11,,,1.0,Customer request waiting response,1.7083333333333333
8822,REQLC1WN6K4EI8Y,PRCTRZXY1Z6,2025-09,11.625,7+ days,1.0,System issue retry later,59.208333333333336
8825,REQQ1RUPK6LWK79,PRCII89UGI5,2025-06,,,2.0,Customer request waiting response,2.4166666666666665
8825,REQQ1RUPK6LWK79,PRCII89UGI5,2025-06,,,2.0,Customer request waiting response,1.625
8826,REQR0FWGWUEHIGU,PRCYH17RPA3,2025-09,,,1.0,System issue retry later,3.0
8828,REQLW5G7TGOKN6H,PRCCQJZWCOV,2025-10,,,1.0,Payment pending confirm receipt,0.7916666666666666
8830,REQ3C6CHJM97Q4Q,PRCMET0N7SO,2025-05,,,1.0,Unknown,2.4166666666666665
8831,REQ71RD3CP6L4W4,PRCEDZL8K9N,2025-10,4.875,5-7 days,1.0,Unknown,2.7083333333333335
8833,REQVVUWVVSANGMZ,PRCXCMWUXQH,2025-05,,,1.0,Missing documents customer to provide,1.3333333333333333
8837,REQCTTWHUREPBAJ,PRC30DAPUV5,2025-12,,,1.0,Unknown,0.16666666666666666
8841,REQ6XDHRGPN98FN,PRCZ9GK19FH,2025-10,1.8333333333333333,1-4 days,1.0,System issue retry later,61.416666666666664
8844,REQF93VT3V6QPA6,PRCBOI9D93L,2025-12,,,3.0,Payment pending confirm receipt,29.958333333333332
8844,REQF93VT3V6QPA6,PRCBOI9D93L,2025-12,,,3.0,Payment pending confirm receipt,2.2916666666666665
8844,REQF93VT3V6QPA6,PRCBOI9D93L,2025-12,,,3.0,Payment pending confirm receipt,2.75
8849,REQJHC4VLYERT2J,PRCZL12H94S,2025-10,,,2.0,System issue retry later,30.625
8849,REQJHC4VLYERT2J,PRCZL12H94S,2025-10,,,2.0,System issue retry later,30.458333333333332
8850,REQI2O75Z72RB5D,PRC9RZUSARF,2025-01,,,1.0,Unknown,0.125
8853,REQVU07MIR5IXKE,PRCNZ8OXSQS,2025-03,5.25,5-7 days,1.0,System issue retry later,3.0
8857,REQX4JIZFP4TIZN,PRCLS9MWTRU,2025-08,6.291666666666667,5-7 days,1.0,Underwriting questions review needed,0.5833333333333334
8858,REQY1QU3WRCRQNZ,PRCX8EQ9D81,2025-12,,,1.0,System issue retry later,30.916666666666668
8859,REQKG1EGA7FWNIY,PRCFBFT8Z8J,2025-07,5.833333333333333,5-7 days,2.0,Customer request waiting response,2.5416666666666665
8859,REQKG1EGA7FWNIY,PRCFBFT8Z8J,2025-07,5.833333333333333,5-7 days,2.0,Customer request waiting response,1.0833333333333333
8868,REQ4MYFJLARAHLS,PRCVO2K5D5F,2025-10,,,1.0,Unknown,2.4583333333333335
8870,REQCWL8ZVCE2VC4,PRC8O3YN8HN,2025-12,5.0,5-7 days,1.0,System issue retry later,30.041666666666668
8871,REQTU7FLDYPQB80,PRC754XVKU3,2025-05,,,1.0,Customer request waiting response,0.25
8873,REQ1SPH33Z3QZ8W,PRC0CAIOSPR,2025-08,5.125,5-7 days,1.0,Unknown,2.9166666666666665
8877,REQNW8OUC6V6XQB,PRCSRB4RATD,2025-10,,,1.0,Payment pending confirm receipt,2.0
8883,REQ1UUOML3WOYTQ,PRCBN3NO68S,2025-12,,,1.0,Payment pending confirm receipt,1.0833333333333333
8886,REQ8W92PE1QQ8L7,PRCUFF7C2DG,2025-09,,,2.0,Unknown,0.5416666666666666
8886,REQ8W92PE1QQ8L7,PRCUFF7C2DG,2025-09,,,2.0,Unknown,2.6666666666666665
8892,REQCC25CT8ZEPSG,PRC5QT958I1,2025-10,,,1.0,Payment pending confirm receipt,58.333333333333336
8896,REQ69SJ1F5H7X0Z,PRC5QN3GVHV,2025-01,11.333333333333334,7+ days,2.0,Missing documents customer to provide,29.083333333333332
8896,REQ69SJ1F5H7X0Z,PRC5QN3GVHV,2025-01,11.333333333333334,7+ days,2.0,Missing documents customer to provide,60.541666666666664
8901,REQS25TMIQG2TVA,PRCZ7Z37RWH,2025-12,4.75,5-7 days,2.0,Unknown,62.0
8901,REQS25TMIQG2TVA,PRCZ7Z37RWH,2025-12,4.75,5-7 days,2.0,Unknown,1.5
8905,REQWU1FEX5XHAXG,PRCEBSXE9OL,2025-08,,,1.0,Payment pending confirm receipt,91.625
8908,REQEQCQFAH8RQCF,PRCHUPGSJJS,2025-06,,,1.0,Payment pending confirm receipt,0.041666666666666664
8909,REQZCO17WQCJ1ER,PRC8OZVT0DX,2025-11,,,1.0,Customer request waiting response,0.9166666666666666
8911,REQEX0SEFYOMNKC,PRCKQFCO15E,2025-06,,,1.0,Payment pending confirm receipt,1.5416666666666667
8913,REQ4C6UKKN4LIVH,PRCWJTQ0ERH,2025-09,,,2.0,Payment pending confirm receipt,1.625
8913,REQ4C6UKKN4LIVH,PRCWJTQ0ERH,2025-09,,,2.0,Payment pending confirm receipt,1.6666666666666667
8915,REQQYDWG1WD5I34,PRCWJZE08GQ,2025-02,,,1.0,Missing documents customer to provide,60.875
8916,REQPHSOSB003UER,PRC5FOZ44Z1,2025-02,,,1.0,System issue retry later,2.9583333333333335
8922,REQ6I4O0WW3TTK5,PRC2J37PJUC,2025-06,1.5416666666666667,1-4 days,2.0,Underwriting questions review needed,1.5
8922,REQ6I4O0WW3TTK5,PRC2J37PJUC,2025-06,1.5416666666666667,1-4 days,2.0,Underwriting questions review needed,2.75
8932,REQ6LCOZ4A5SFMR,PRCKOKVYY9F,2025-01,,,2.0,System issue retry later,30.625
8932,REQ6LCOZ4A5SFMR,PRCKOKVYY9F,2025-01,,,2.0,System issue retry later,29.958333333333332
8934,REQFSQHHK4NE7AL,PRCKFR9LOUO,2025-07,,,2.0,Customer request waiting response,2.7083333333333335
8934,REQFSQHHK4NE7AL,PRCKFR9LOUO,2025-07,,,2.0,Customer request waiting response,1.4166666666666667
8935,REQ2Z4K4TB673B8,PRCKPM0NVNV,2025-06,,,2.0,Customer request waiting response,29.916666666666668
8935,REQ2Z4K4TB673B8,PRCKPM0NVNV,2025-06,,,2.0,Customer request waiting response,30.625
8938,REQJKHCVKQ0JF12,PRCRETPXDYZ,2025-01,,,1.0,Underwriting questions review needed,0.625
8940,REQMPIX68EUD50X,PRCB2YLRO1E,2025-06,6.0,5-7 days,2.0,Unknown,0.08333333333333333
8943,REQ4KHDDJV3Z7XW,PRC5SO4TQ4S,2025-03,,,2.0,Customer request waiting response,1.7083333333333333
8943,REQ4KHDDJV3Z7XW,PRC5SO4TQ4S,2025-03,,,2.0,Customer request waiting response,0.041666666666666664
8945,REQR75CS5RVPZ0P,PRCVZ616GWM,2025-12,,,1.0,Payment pending confirm receipt,0.9583333333333334
8950,REQXWGRIQMVVKRC,PRCKHEQTUYG,2025-02,2.4166666666666665,1-4 days,1.0,Missing documents customer to provide,29.916666666666668
8953,REQVEHOYQJB4GEF,PRCGXK4USA4,2025-11,,,1.0,Customer request waiting response,0.3333333333333333
8955,REQOYX0MJWVQKZT,PRCL5PN5Y8D,2025-04,,,2.0,System issue retry later,30.916666666666668
8955,REQOYX0MJWVQKZT,PRCL5PN5Y8D,2025-04,,,2.0,System issue retry later,60.625
8957,REQUWDJDPRI2BMU,PRCNZOH4B2E,2025-06,,,1.0,Payment pending confirm receipt,0.16666666666666666
8959,REQ43ITF4FHS69M,PRC0QWJ18F4,2025-05,,,1.0,Unknown,1.125
8960,REQ5WCYVYPD0Q6A,PRCXM8S1G30,2025-09,,,1.0,Payment pending confirm receipt,31.666666666666668
8961,REQORBG8P048O7N,PRCFRGI8P1J,2025-10,,,2.0,Missing documents customer to provide,0.25
8961,REQORBG8P048O7N,PRCFRGI8P1J,2025-10,,,2.0,Missing documents customer to provide,1.5
8963,REQZZFQ40A94J34,PRCAMUCK3EP,2025-12,1.875,1-4 days,2.0,Missing documents customer to provide,2.9166666666666665
8963,REQZZFQ40A94J34,PRCAMUCK3EP,2025-12,1.875,1-4 days,2.0,Missing documents customer to provide,2.7083333333333335
8966,REQYASTGADLVUJI,PRCMZTBX6XJ,2025-12,,,1.0,Unknown,2.9583333333333335
8970,REQM6J3F6Y9MBI3,PRCXAMVJ5T4,2025-09,,,1.0,System issue retry later,1.4583333333333333
8971,REQ8NFFFLN5U2EZ,PRC2UDXJQT4,2025-10,,,1.0,Underwriting questions review needed,0.4166666666666667
8972,REQ9F8M0R3S4SVK,PRCBFK6JVKK,2025-01,,,2.0,System issue retry later,2.5833333333333335
8973,REQVFW9VQLKHDT2,PRCP730OPH0,2025-07,,,2.0,Customer request waiting response,59.25
8974,REQTZDYSZYQOR8P,PRC100IYJCF,2025-09,,,1.0,Unknown,2.9166666666666665
8975,REQUWJT76J835WB,PRC8TEV36FF,2025-11,,,1.0,Payment pending confirm receipt,0.08333333333333333
8977,REQJJ2BAWNVRMGL,PRCKAJCQPHE,2025-01,,,1.0,Customer request waiting response,2.3333333333333335
8978,REQOMH2KG84YTHM,PRCAEG0AMI1,2025-02,,,2.0,System issue retry later,1.875
8978,REQOMH2KG84YTHM,PRCAEG0AMI1,2025-02,,,2.0,System issue retry later,0.9583333333333334
8979,REQEUV7MTNV2BBQ,PRCGZI6VG1A,2025-09,6.083333333333333,5-7 days,1.0,System issue retry later,2.8333333333333335
8982,REQT74DCCAK7V8N,PRCN8DM4RP3,2025-12,,,1.0,Customer request waiting response,90.5
8983,REQJABN32FI87IX,PRCN29MCLQ3,2025-02,,,1.0,Customer request waiting response,62.125
8984,REQOLAR3WNNX4SX,PRCVUN1AP6E,2025-02,,,1.0,Underwriting questions review needed,0.4583333333333333
8987,REQXB0H6SEZ72VC,PRCT93POT6J,2025-06,,,1.0,Payment pending confirm receipt,0.16666666666666666
8991,REQ3RPS83X0UYZV,PRCE6MY5IUT,2025-11,,,1.0,Unknown,0.5833333333333334
8995,REQI82K3EA8NN34,PRC87U96YJC,2025-07,,,1.0,Missing documents customer to provide,1.2916666666666667
8997,REQN3MHQGSHAH5D,PRC13NDQC9Y,2025-03,,,1.0,System issue retry later,61.833333333333336
9000,REQJOIV1IWPR3VA,PRCGJJ7JZTJ,2025-06,,,1.0,Underwriting questions review needed,31.875
9001,REQA751T17FRH04,PRCD368TN15,2025-04,2.5833333333333335,1-4 days,2.0,System issue retry later,1.1666666666666667
9001,REQA751T17FRH04,PRCD368TN15,2025-04,2.5833333333333335,1-4 days,2.0,System issue retry later,2.9166666666666665
9002,REQAQICZ2U2N0WU,PRCPS7IEINP,2025-09,2.375,1-4 days,1.0,Unknown,31.166666666666668
9003,REQI29ZZH3FBPK3,PRCUJSS034C,2025-10,,,1.0,Missing documents customer to provide,61.5
9006,REQGIZJYX3XHLS4,PRCZAI4LJOL,2025-11,15.291666666666666,7+ days,1.0,Missing documents customer to provide,61.041666666666664
9008,REQ5PP21CZGI2KT,PRCR3XBNJD1,2025-04,2.5833333333333335,1-4 days,2.0,Unknown,29.916666666666668
9009,REQ83SG7Z5AMLWK,PRCFQRF1Y12,2025-02,,,3.0,Payment pending confirm receipt,59.125
9009,REQ83SG7Z5AMLWK,PRCFQRF1Y12,2025-02,,,3.0,Payment pending confirm receipt,61.666666666666664
9011,REQFUSM11LFX5V6,PRC6Y9Z5DX5,2025-08,,,2.0,Underwriting questions review needed,2.1666666666666665
9011,REQFUSM11LFX5V6,PRC6Y9Z5DX5,2025-08,,,2.0,Underwriting questions review needed,0.08333333333333333
9012,REQ7PYIXK9HIK18,PRCFUI1SDP8,2025-01,3.9583333333333335,1-4 days,1.0,Missing documents customer to provide,0.7083333333333334
9023,REQRTOXG54GSC5S,PRC9Z2FE8ST,2025-03,,,1.0,Payment pending confirm receipt,1.75
9028,REQR3DCZTZ0AX36,PRCDR0B1EM1,2025-05,,,1.0,Underwriting questions review needed,2.4583333333333335
9029,REQ0YLID34KERED,PRCNE4B20JB,2025-07,,,2.0,System issue retry later,61.0
9029,REQ0YLID34KERED,PRCNE4B20JB,2025-07,,,2.0,System issue retry later,29.916666666666668
9030,REQ4Q6KRWX97Z86,PRC3R89OMJ0,2025-10,,,2.0,Underwriting questions review needed,2.5416666666666665
9030,REQ4Q6KRWX97Z86,PRC3R89OMJ0,2025-10,,,2.0,Underwriting questions review needed,2.9583333333333335
9034,REQAP3VTQF0N8OB,PRC80IA2VPC,2025-08,1.8333333333333333,1-4 days,2.0,System issue retry later,0.4583333333333333
9035,REQAUK8UZMWMPZ7,PRCT7KRC2BB,2025-01,10.916666666666666,7+ days,3.0,System issue retry later,2.1666666666666665
9035,REQAUK8UZMWMPZ7,PRCT7KRC2BB,2025-01,10.916666666666666,7+ days,3.0,System issue retry later,1.6666666666666667
9035,REQAUK8UZMWMPZ7,PRCT7KRC2BB,2025-01,10.916666666666666,7+ days,3.0,System issue retry later,1.3333333333333333
9037,REQN3BSKABMWCNW,PRCLJ0OE31S,2025-12,,,1.0,System issue retry later,0.3333333333333333
9039,REQG8NH87KXPJOU,PRCF84RCLAE,2025-05,,,2.0,Missing documents customer to provide,0.6666666666666666
9039,REQG8NH87KXPJOU,PRCF84RCLAE,2025-05,,,2.0,Missing documents customer to provide,1.4583333333333333
9040,REQ3OY13DZOJZAN,PRCNC7CH1YM,2025-01,8.25,7+ days,2.0,Customer request waiting response,59.041666666666664
9040,REQ3OY13DZOJZAN,PRCNC7CH1YM,2025-01,8.25,7+ days,2.0,Customer request waiting response,91.625
9047,REQ5EC81TL5ZUK0,PRC8MFXGTN5,2025-10,,,1.0,Underwriting questions review needed,91.5
9048,REQWH7C16ZNVKSM,PRCWBF9M3KT,2025-12,,,1.0,Payment pending confirm receipt,30.208333333333332
9055,REQEATQ17R34HOM,PRC56WMPS7B,2025-12,,,1.0,System issue retry later,32.291666666666664
9056,REQS1MDJT2KFNPA,PRCA43DCL1J,2025-07,,,1.0,Underwriting questions review needed,58.541666666666664
9058,REQTI2ROPKD60H7,PRCG6XA1VP4,2025-12,,,1.0,Unknown,1.8333333333333333
9062,REQM9JETU63U4YT,PRC016ZAYRT,2025-02,,,2.0,Unknown,0.5833333333333334
9063,REQL4S5ZEE33S61,PRCT9F29O5A,2025-05,5.458333333333333,5-7 days,1.0,Missing documents customer to provide,0.16666666666666666
9067,REQ7FSJPGF67PE1,PRC48S8AT55,2025-01,,,1.0,Missing documents customer to provide,60.458333333333336
9069,REQ6JG8QQEM8GTI,PRCLUPVPHCM,2025-02,7.333333333333333,7+ days,1.0,Missing documents customer to provide,60.875
9070,REQQ9DKESZ3NCJA,PRC3OJFLOOG,2025-09,,,3.0,Missing documents customer to provide,2.2083333333333335
9070,REQQ9DKESZ3NCJA,PRC3OJFLOOG,2025-09,,,3.0,Missing documents customer to provide,2.5416666666666665
9070,REQQ9DKESZ3NCJA,PRC3OJFLOOG,2025-09,,,3.0,Missing documents customer to provide,2.3333333333333335
9072,REQXA0RVPKRSXE5,PRCT835PBEP,2025-10,,,1.0,Unknown,1.0833333333333333
9075,REQLIK39U41XKKG,PRCBP9IYDB7,2025-02,,,2.0,Payment pending confirm receipt,0.4583333333333333
9075,REQLIK39U41XKKG,PRCBP9IYDB7,2025-02,,,2.0,Payment pending confirm receipt,1.4166666666666667
9076,REQ50F494BNKY3X,PRCZT191LKF,2025-06,,,1.0,Customer request waiting response,0.375
9081,REQQYH3P1HG2VDF,PRCMKOE9HFL,2025-12,,,3.0,Underwriting questions review needed,1.75
9081,REQQYH3P1HG2VDF,PRCMKOE9HFL,2025-12,,,3.0,Underwriting questions review needed,0.8333333333333334
9081,REQQYH3P1HG2VDF,PRCMKOE9HFL,2025-12,,,3.0,Underwriting questions review needed,0.16666666666666666
9082,REQN54I6Y7RRLC3,PRCO5Z2R8BJ,2025-03,,,1.0,Customer request waiting response,2.625
9083,REQWKQSC3A5A2OF,PRC8YAPSE58,2025-04,,,1.0,Missing documents customer to provide,2.4166666666666665
9088,REQINDXR3LIBFSD,PRCI1R3U7WI,2025-11,,,1.0,System issue retry later,91.91666666666667
9094,REQREZ60XQC7HD5,PRC5MOMN8ZB,2025-09,,,1.0,Missing documents customer to provide,2.375
9099,REQPAWFT0ROXBIG,PRCM9MNUM5T,2025-07,,,1.0,System issue retry later,58.375
9103,REQJI8PMQAK59NO,PRCGVHOU8QQ,2025-02,,,1.0,Customer request waiting response,2.8333333333333335
9104,REQ9WCU2FNWM2H7,PRCWFI7IVVE,2025-05,,,1.0,Missing documents customer to provide,2.4583333333333335
9108,REQZFY0IWD989JD,PRCZJ1R7HIX,2025-01,,,1.0,System issue retry later,2.4583333333333335
9116,REQJ7TXM9ML1RPH,PRC6X59K1IG,2025-06,,,2.0,Unknown,61.583333333333336
9116,REQJ7TXM9ML1RPH,PRC6X59K1IG,2025-06,,,2.0,Unknown,30.0
9117,REQSVIQ8Q7CHXB1,PRCZLBSJN2J,2025-01,2.0,1-4 days,1.0,Underwriting questions review needed,1.5416666666666667
9118,REQFOVP8EMUL9IY,PRCEN8SH526,2025-12,,,1.0,System issue retry later,1.4166666666666667
9122,REQ1TH6I0B4DYZ9,PRCN57QJUCM,2025-03,2.1666666666666665,1-4 days,1.0,Missing documents customer to provide,0.6666666666666666
9123,REQOP6CJLS98T7A,PRCKANRW4HA,2025-03,1.625,1-4 days,2.0,Payment pending confirm receipt,58.666666666666664
9123,REQOP6CJLS98T7A,PRCKANRW4HA,2025-03,1.625,1-4 days,2.0,Payment pending confirm receipt,0.4583333333333333
9124,REQ7JCAEKF9CLCN,PRCKXNXQLM9,2025-03,,,2.0,System issue retry later,1.4583333333333333
9124,REQ7JCAEKF9CLCN,PRCKXNXQLM9,2025-03,,,2.0,System issue retry later,1.7916666666666667
9135,REQNP9MA532UUF9,PRCGDUERQEQ,2025-11,,,1.0,Underwriting questions review needed,30.666666666666668
9139,REQEUA3U8CYH587,PRC2NBT0NTM,2025-05,,,1.0,Customer request waiting response,0.125
9142,REQER281YV526X8,PRC5R9JPJ05,2025-05,,,1.0,Underwriting questions review needed,1.625
9147,REQ3HDHNDIIYOXE,PRCK9LBY25D,2025-08,,,2.0,Payment pending confirm receipt,0.4166666666666667
9147,REQ3HDHNDIIYOXE,PRCK9LBY25D,2025-08,,,2.0,Payment pending confirm receipt,0.8333333333333334
9148,REQRF9O3C7ELYGF,PRCXCKWN0SB,2025-08,,,3.0,Payment pending confirm receipt,59.125
9148,REQRF9O3C7ELYGF,PRCXCKWN0SB,2025-08,,,3.0,Payment pending confirm receipt,61.666666666666664
9148,REQRF9O3C7ELYGF,PRCXCKWN0SB,2025-08,,,3.0,Payment pending confirm receipt,31.458333333333332
9154,REQ5CNHZXWZ0D8C,PRCS28DFM3D,2025-05,,,1.0,Customer request waiting response,30.958333333333332
9155,REQCA5HGC4M0CH5,PRCSNL4C3MY,2025-10,,,1.0,Underwriting questions review needed,0.875
9157,REQBF8F4XL0L5V0,PRCVWM00ZJO,2025-11,,,1.0,Customer request waiting response,29.875
9158,REQ1XUFGSUKUYQN,PRC7WGO21CK,2025-09,2.9166666666666665,1-4 days,2.0,Payment pending confirm receipt,2.5
9158,REQ1XUFGSUKUYQN,PRC7WGO21CK,2025-09,2.9166666666666665,1-4 days,2.0,Payment pending confirm receipt,1.625
9159,REQLHNA6NGT09RD,PRC50TLXP1A,2025-06,,,3.0,Missing documents customer to provide,1.2083333333333333
9159,REQLHNA6NGT09RD,PRC50TLXP1A,2025-06,,,3.0,Missing documents customer to provide,0.75
9159,REQLHNA6NGT09RD,PRC50TLXP1A,2025-06,,,3.0,Missing documents customer to provide,0.9583333333333334
9161,REQ2K2NF4CL3LIS,PRCEGZV0NAI,2025-06,1.6666666666666667,1-4 days,2.0,System issue retry later,2.5416666666666665
9161,REQ2K2NF4CL3LIS,PRCEGZV0NAI,2025-06,1.6666666666666667,1-4 days,2.0,System issue retry later,1.0
9162,REQY6WGHXF2EGIN,PRCC8K8MRME,2025-05,2.625,1-4 days,1.0,Unknown,1.7083333333333333
9163,REQR4ZXRK152239,PRCI4U43YRZ,2025-10,,,1.0,Unknown,2.25
9171,REQQBAW59ALBFYZ,PRCO1UCJTK8,2025-07,,,1.0,Unknown,1.375
9174,REQ4Z798OIUF7U8,PRC59ITFY2K,2025-06,,,1.0,Unknown,91.83333333333333
9176,REQ8ZMFEI0GXDD1,PRC8EHI99A4,2025-06,,,2.0,Payment pending confirm receipt,30.291666666666668
9176,REQ8ZMFEI0GXDD1,PRC8EHI99A4,2025-06,,,2.0,Payment pending confirm receipt,91.95833333333333
9177,REQR08HFBSDZJI0,PRC477TCTSD,2025-06,1.875,1-4 days,1.0,Unknown,1.1666666666666667
9179,REQA23FRPMH44LT,PRC4SOB5RFR,2025-11,0.7083333333333334,1-4 days,1.0,Payment pending confirm receipt,0.08333333333333333
9182,REQMKPKDEYDJ53D,PRCE1AQ44NM,2025-08,,,1.0,Underwriting questions review needed,27.333333333333332
9184,REQY50CYU5IKZSZ,PRCAFT4SGUO,2025-11,0.75,1-4 days,1.0,Underwriting questions review needed,1.4166666666666667
9187,REQHME94WHOT0U2,PRCGOCQMLP9,2025-05,4.5,5-7 days,1.0,Customer request waiting response,1.2916666666666667
9192,REQKUMXRO46ODWW,PRCW5WC8IIY,2025-11,,,1.0,Customer request waiting response,2.8333333333333335
9194,REQUAJ82SLZSGMV,PRCR5Q2DUY3,2025-03,2.4166666666666665,1-4 days,2.0,Payment pending confirm receipt,31.166666666666668
9194,REQUAJ82SLZSGMV,PRCR5Q2DUY3,2025-03,2.4166666666666665,1-4 days,2.0,Payment pending confirm receipt,29.958333333333332
9198,REQ1R8DQHLRZXGF,PRCS03T063N,2025-05,6.666666666666667,5-7 days,1.0,Payment pending confirm receipt,2.5
9200,REQHM48FOBOE391,PRCHMEX2Y9B,2025-08,0.2916666666666667,1-4 days,1.0,System issue retry later,30.708333333333332
9201,REQ68L9IOWJT05C,PRCC7OO5JUK,2025-08,6.458333333333333,5-7 days,1.0,Unknown,61.833333333333336
9202,REQRHACMRJTZZF6,PRCAXUPZL4T,2025-03,5.5,5-7 days,1.0,System issue retry later,0.6666666666666666
9206,REQNPPJBS4TIB5W,PRCOEXQI6IR,2025-04,3.375,1-4 days,1.0,Unknown,2.0416666666666665
9207,REQLU2DL0UH02YX,PRC47Y08RD2,2025-06,,,2.0,Underwriting questions review needed,2.8333333333333335
9207,REQLU2DL0UH02YX,PRC47Y08RD2,2025-06,,,2.0,Underwriting questions review needed,2.5
9208,REQNCI3WV1YEIIG,PRCSMZZAT6F,2025-12,9.583333333333334,7+ days,1.0,Unknown,1.0416666666666667
9209,REQA8KY5R7URDVT,PRCXV2LYGK5,2025-01,2.9583333333333335,1-4 days,1.0,System issue retry later,2.9166666666666665
9210,REQPLPN5WQP8Z7I,PRC0P5SY8SV,2025-08,,,2.0,Missing documents customer to provide,28.0
9212,REQOS491QT06O8A,PRCSFFT54GD,2025-03,4.041666666666667,5-7 days,1.0,Customer request waiting response,0.875
9213,REQ7OXKUFUFFBE3,PRCMWVAX25S,2025-04,,,1.0,Customer request waiting response,0.5
9218,REQWCFFRPRF9COS,PRCBV5BZ95P,2025-08,,,1.0,Missing documents customer to provide,0.5416666666666666
9220,REQWIEFNLOZ4F8P,PRCPB8COWX7,2025-07,,,1.0,Customer request waiting response,61.0
9221,REQ4NNTRF5P2Q73,PRCLANORX45,2025-01,,,2.0,Payment pending confirm receipt,1.375
9227,REQ3BAD9DZ979OQ,PRC84PU6JSC,2025-12,2.0416666666666665,1-4 days,1.0,Unknown,91.625
9232,REQOYB8RYFRMQEK,PRC7U0UP5VP,2025-11,,,1.0,Missing documents customer to provide,0.9583333333333334
9238,REQ0VLW1NNPARHQ,PRCSYKJJ1UR,2025-08,,,1.0,Payment pending confirm receipt,0.041666666666666664
9248,REQFTO3BV4KBQA2,PRCJ1CKU2KK,2025-07,,,2.0,Customer request waiting response,0.08333333333333333
9249,REQ4BADHDIZP7U5,PRCKP91AXBQ,2025-01,,,2.0,System issue retry later,29.75
9250,REQN3W4XYRR1VRY,PRCJK7Y1JOM,2025-08,,,1.0,Payment pending confirm receipt,1.125
9252,REQE3V2SV6W9DSR,PRC67XOWCKN,2025-05,,,1.0,Underwriting questions review needed,2.9583333333333335
9257,REQGLJVKUAUDSUB,PRCYUAL7IJT,2025-03,0.625,1-4 days,1.0,Customer request waiting response,3.0
9262,REQZSC526NAFS2H,PRCP17OQSEF,2025-07,,,1.0,System issue retry later,0.3333333333333333
9266,REQPDAFZV0RDL9A,PRCCM29IG62,2025-07,,,2.0,Payment pending confirm receipt,1.5833333333333333
9266,REQPDAFZV0RDL9A,PRCCM29IG62,2025-07,,,2.0,Payment pending confirm receipt,2.9166666666666665
9268,REQUI5QP0X7LHX9,PRCGS4LLPJS,2025-12,7.75,7+ days,1.0,Payment pending confirm receipt,0.875
9274,REQLG0P63XT9BCD,PRC13EMA4W5,2025-10,1.5,1-4 days,1.0,System issue retry later,2.0416666666666665
9275,REQZDKSPGTZ8O85,PRCDUMYY7ZN,2025-07,,,2.0,Missing documents customer to provide,88.75
9281,REQUM8PRG5E9DUS,PRCO0JEIMTM,2025-05,,,1.0,Underwriting questions review needed,0.9166666666666666
9284,REQJ9V2SRF3FJSX,PRC53A57CIG,2025-05,,,1.0,Missing documents customer to provide,2.0
9285,REQZXBA48MYNZT5,PRCXRML61HU,2025-04,1.4583333333333333,1-4 days,1.0,Unknown,61.0
9287,REQ7MD91N7DENN9,PRCKX9M4JZT,2025-01,,,1.0,Unknown,2.9166666666666665
9288,REQG7Z3S063BS95,PRCTTAC6EJA,2025-12,,,1.0,System issue retry later,61.791666666666664
9289,REQ485GE10JB6FV,PRCMKECT81O,2025-08,,,1.0,System issue retry later,1.2083333333333333
9290,REQN03N46D41DQP,PRC3GRJRTIQ,2025-12,11.166666666666666,7+ days,1.0,Underwriting questions review needed,0.5
9295,REQKZM4TW1MFYT1,PRC381NBUZ9,2025-11,,,1.0,Unknown,62.0
9296,REQ7UN40QWLT2EO,PRCU4IR52HU,2025-08,3.4583333333333335,1-4 days,1.0,Unknown,0.2916666666666667
9298,REQMQFRVQQQKUM7,PRC5LRATQZG,2025-08,,,2.0,Customer request waiting response,2.375
9298,REQMQFRVQQQKUM7,PRC5LRATQZG,2025-08,,,2.0,Customer request waiting response,0.75
9301,REQE0PBD4LTXJUI,PRC2J9FKRTR,2025-08,,,1.0,Customer request waiting response,2.9166666666666665
9302,REQX8FK8XCJ92DA,PRC9DOSR0SJ,2025-07,,,1.0,Payment pending confirm receipt,2.0
9303,REQY8L6JJIZNFPE,PRCK9BEK4CE,2025-12,,,1.0,Customer request waiting response,0.7916666666666666
9305,REQLHSMUA1T73S0,PRCHHBH8WPU,2025-04,,,1.0,Missing documents customer to provide,1.9583333333333333
9306,REQVRTZW6NV9JN5,PRCOROAEPA4,2025-01,,,3.0,Underwriting questions review needed,1.1666666666666667
9306,REQVRTZW6NV9JN5,PRCOROAEPA4,2025-01,,,3.0,Underwriting questions review needed,2.5833333333333335
9312,REQZYJRJHB10Z5R,PRCFEIBLS45,2025-12,6.041666666666667,5-7 days,1.0,Customer request waiting response,0.8333333333333334
9313,REQUHOX7KO80E2D,PRCX9NWQSA2,2025-05,,,3.0,Missing documents customer to provide,31.416666666666668
9313,REQUHOX7KO80E2D,PRCX9NWQSA2,2025-05,,,3.0,Missing documents customer to provide,2.5
9320,REQTZLVOFMSR096,PRCCVA716HL,2025-09,1.4583333333333333,1-4 days,3.0,Customer request waiting response,2.2083333333333335
